"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S054","","n","","n","749320","RU WE   ","5,236.00","200.5","150","0","34","136",""
"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S056","","n","","n","749320","RU WE   ","16,749.00","641.5","150","0","111","99",""
"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S058","","n","","n","749320","RU WE   ","7,927.00","303.6","150","0","52","127",""
"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S062","","n","","n","749320","RU WE   ","16,822.00","644.3","150","0","112","22",""
"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S063","","n","","n","749320","RU WE   ","6,927.00","265.3","150","0","46","27",""
"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S064","","n","","n","749320","RU WE   ","22,868.00","875.8","150","1","8","68",""
"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S070","","n","","n","749320","RU WE   ","17,727.00","678.9","150","0","118","27",""
"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S085","","n","","n","749320","RU WE   ","18,009.00","689.7","150","0","120","9",""
"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S090","","n","","n","749320","RU WE   ","16,485.00","631.4","150","0","109","135",""
"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S099","","n","","n","749320","RU WE   ","1,715.00","65.7","150","0","11","65",""
"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S120","","n","","n","749320","RU WE   ","20,717.00","793.5","150","0","138","17",""
"8/03/15","9:23:21 PM","1207725","ALDI NSW ALCOHOL (MIN) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S001","","n","","n","749321","RU WE   ","550.00","20.1","200","0","2","150",""
"8/03/15","9:23:21 PM","1207725","ALDI NSW ALCOHOL (MIN) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S004","","n","","n","749321","RU WE   ","6,659.00","243.0","200","0","33","59",""
"8/03/15","9:23:21 PM","1207725","ALDI NSW ALCOHOL (MIN) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S006","","n","","n","749321","RU WE   ","4,157.00","151.7","200","0","20","157",""
"8/03/15","9:23:21 PM","1207725","ALDI NSW ALCOHOL (MIN) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S007","","n","","n","749321","RU WE   ","7,758.00","283.2","200","0","38","158",""
"8/03/15","9:23:21 PM","1207725","ALDI NSW ALCOHOL (MIN) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S008","","n","","n","749321","RU WE   ","1,188.00","43.4","200","0","5","188",""
"8/03/15","9:23:21 PM","1207725","ALDI NSW ALCOHOL (MIN) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S009","","n","","n","749321","RU WE   ","1,668.00","60.9","200","0","8","68",""
"8/03/15","9:23:21 PM","1207725","ALDI NSW ALCOHOL (MIN) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S011","","n","","n","749321","RU WE   ","27,535.00","1,005.0","200","1","11","135",""
"8/03/15","9:23:21 PM","1207725","ALDI NSW ALCOHOL (MIN) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S012","","n","","n","749321","RU WE   ","9,661.00","352.6","200","0","48","61",""
"8/03/15","9:23:21 PM","1207725","ALDI NSW ALCOHOL (MIN) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S013","","n","","n","749321","RU WE   ","12,217.00","445.9","200","0","61","17",""
"8/03/15","9:23:21 PM","1207725","ALDI NSW ALCOHOL (MIN) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S015","","n","","n","749321","RU WE   ","22,671.00","827.5","200","0","113","71",""
"8/03/15","9:23:21 PM","1207725","ALDI NSW ALCOHOL (MIN) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S016","","n","","n","749321","RU WE   ","18,114.00","661.2","200","0","90","114",""
"8/03/15","9:23:21 PM","1207725","ALDI NSW ALCOHOL (MIN) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S018","","n","","n","749321","RU WE   ","25,784.00","941.1","200","1","2","184",""
"8/03/15","9:23:21 PM","1207725","ALDI NSW ALCOHOL (MIN) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S019","","n","","n","749321","RU WE   ","19,820.00","723.4","200","0","99","20",""
"8/03/15","9:23:21 PM","1207725","ALDI NSW ALCOHOL (MIN) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S021","","n","","n","749321","RU WE   ","572.00","20.9","200","0","2","172",""
"8/03/15","9:23:21 PM","1207725","ALDI NSW ALCOHOL (MIN) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S022","","n","","n","749321","RU WE   ","15,505.00","565.9","200","0","77","105",""
"8/03/15","9:23:21 PM","1207725","ALDI NSW ALCOHOL (MIN) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S024","","n","","n","749321","RU WE   ","31,615.00","1,153.9","200","1","32","15",""
"8/03/15","9:23:21 PM","1207725","ALDI NSW ALCOHOL (MIN) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S028","","n","","n","749321","RU WE   ","18,222.00","665.1","200","0","91","22",""
"8/03/15","9:23:21 PM","1207725","ALDI NSW ALCOHOL (MIN) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S029","","n","","n","749321","RU WE   ","17,920.00","654.1","200","0","89","120",""
"8/03/15","9:23:21 PM","1207725","ALDI NSW ALCOHOL (MIN) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S030","","n","","n","749321","RU WE   ","24,772.00","904.2","200","0","123","172",""
"8/03/15","9:23:21 PM","1207725","ALDI NSW ALCOHOL (MIN) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S034","","n","","n","749321","RU WE   ","14,314.00","522.5","200","0","71","114",""
"8/03/15","9:23:21 PM","1207725","ALDI NSW ALCOHOL (MIN) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S035","","n","","n","749321","RU WE   ","15,248.00","556.6","200","0","76","48",""
"8/03/15","9:23:21 PM","1207725","ALDI NSW ALCOHOL (MIN) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S040","","n","","n","749321","RU WE   ","15,653.00","571.3","200","0","78","53",""
"8/03/15","9:23:21 PM","1207725","ALDI NSW ALCOHOL (MIN) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S041","","n","","n","749321","RU WE   ","622.00","22.7","200","0","3","22",""
"8/03/15","9:23:21 PM","1207725","ALDI NSW ALCOHOL (MIN) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S042","","n","","n","749321","RU WE   ","1,413.00","51.6","200","0","7","13",""
"8/03/15","9:23:21 PM","1207725","ALDI NSW ALCOHOL (MIN) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S043","","n","","n","749321","RU WE   ","14,583.00","532.3","200","0","72","183",""
"8/03/15","9:23:21 PM","1207725","ALDI NSW ALCOHOL (MIN) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S044","","n","","n","749321","RU WE   ","16,220.00","592.0","200","0","81","20",""
"8/03/15","9:23:21 PM","1207725","ALDI NSW ALCOHOL (MIN) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S050","","n","","n","749321","RU WE   ","13,954.00","509.3","200","0","69","154",""
"8/03/15","9:23:21 PM","1207725","ALDI NSW ALCOHOL (MIN) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S052","","n","","n","749321","RU WE   ","8,097.00","295.5","200","0","40","97",""
"8/03/15","9:23:21 PM","1207725","ALDI NSW ALCOHOL (MIN) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S053","","n","","n","749321","RU WE   ","18,597.00","678.8","200","0","92","197",""
"8/03/15","9:23:21 PM","1207725","ALDI NSW ALCOHOL (MIN) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S054","","n","","n","749321","RU WE   ","24,493.00","894.0","200","0","122","93",""
"8/03/15","9:23:21 PM","1207725","ALDI NSW ALCOHOL (MIN) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S056","","n","","n","749321","RU WE   ","35,950.00","1,312.2","200","1","53","150",""
"8/03/15","9:23:21 PM","1207725","ALDI NSW ALCOHOL (MIN) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S058","","n","","n","749321","RU WE   ","24,271.00","885.9","200","0","121","71",""
"8/03/15","9:23:21 PM","1207725","ALDI NSW ALCOHOL (MIN) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S062","","n","","n","749321","RU WE   ","21,141.00","771.6","200","0","105","141",""
"8/03/15","9:23:21 PM","1207725","ALDI NSW ALCOHOL (MIN) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S064","","n","","n","749321","RU WE   ","22,868.00","834.7","200","0","114","68",""
"8/03/15","9:23:21 PM","1207725","ALDI NSW ALCOHOL (MIN) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S085","","n","","n","749321","RU WE   ","4,594.00","167.7","200","0","22","194",""
"8/03/15","9:23:21 PM","1207725","ALDI NSW ALCOHOL (MIN) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S090","","n","","n","749321","RU WE   ","7,523.00","274.6","200","0","37","123",""
"8/03/15","9:23:21 PM","1207725","ALDI NSW ALCOHOL (MIN) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S099","","n","","n","749321","RU WE   ","22,829.00","833.2","200","0","114","29",""
"8/03/15","9:23:21 PM","1207728","ALDI ALCOHOL NSW/ACT (PRE) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S001","","n","","n","749323","RU WE   ","51,580.00","1,882.7","200","2","5","180",""
"8/03/15","9:23:21 PM","1207728","ALDI ALCOHOL NSW/ACT (PRE) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S004","","n","","n","749323","RU WE   ","68,278.00","2,492.1","200","2","89","78",""
"8/03/15","9:23:21 PM","1207728","ALDI ALCOHOL NSW/ACT (PRE) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S006","","n","","n","749323","RU WE   ","38,903.00","1,420.0","200","1","68","103",""
"8/03/15","9:23:21 PM","1207728","ALDI ALCOHOL NSW/ACT (PRE) OS 11/03 WK11","vocisanc","loprestj","","6/03/15","S007","","n","","n","749323","RU WE   ","24,703.00","901.6","200","0","123","103",""
